id,name,address,lat,lon
308,S 4th St at I-44 Eastbound,I-44 at S 4th St,38.61495899999999,-90.19430499999999
309,I-44 Westbound at S 4th St,I-44 at S 4th St,38.61495899999999,-90.19430499999999
310,S 4th St at I-44 Westbound,I-44 at S 4th St,38.61495899999999,-90.19430499999999
311,I-44 at S 7th St,I-44 at S 7th St,38.61389999999999,-90.19710599999999
312,S 7th St at I-44,I-44 at S 7th St,38.61389999999999,-90.19710599999999
313,I-44 Northbound at S 7th St,I-44 at S 7th St,38.61389999999999,-90.19710599999999
314,S 7th St at I-44 Northbound,I-44 at S 7th St,38.61389999999999,-90.19710599999999
315,I-44 Southbound at S 7th St,I-44 at S 7th St,38.61389999999999,-90.19710599999999
316,S 7th St at I-44 Southbound,I-44 at S 7th St,38.61389999999999,-90.19710599999999
317,I-44 Eastbound at S 7th St,I-44 at S 7th St,38.61389999999999,-90.19710599999999
318,S 7th St at I-44 Eastbound,I-44 at S 7th St,38.61389999999999,-90.19710599999999
319,I-44 Westbound at S 7th St,I-44 at S 7th St,38.61389999999999,-90.19710599999999
320,S 7th St at I-44 Westbound,I-44 at S 7th St,38.61389999999999,-90.19710599999999
321,I-44 at S Broadway,I-44 at S Broadway,38.614701999999994,-90.19456866666665
322,S Broadway at I-44,I-44 at S Broadway,38.614701999999994,-90.19456866666665
323,I-44 Northbound at S Broadway,I-44 at S Broadway,38.614701999999994,-90.19456866666665
324,S Broadway at I-44 Northbound,I-44 at S Broadway,38.614701999999994,-90.19456866666665
325,I-44 Southbound at S Broadway,I-44 at S Broadway,38.614701999999994,-90.19456866666665
326,S Broadway at I-44 Southbound,I-44 at S Broadway,38.614701999999994,-90.19456866666665
327,I-44 Eastbound at S Broadway,I-44 at S Broadway,38.614701999999994,-90.19456866666665
328,S Broadway at I-44 Eastbound,I-44 at S Broadway,38.614701999999994,-90.19456866666665
329,I-44 Westbound at S Broadway,I-44 at S Broadway,38.614701999999994,-90.19456866666665
330,S Broadway at I-44 Westbound,I-44 at S Broadway,38.614701999999994,-90.19456866666665
331,I-44 at S Compton Ave,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
332,S Compton Ave at I-44,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
333,I-44 Northbound at S Compton Ave,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
334,S Compton Ave at I-44 Northbound,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
335,I-44 Southbound at S Compton Ave,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
336,S Compton Ave at I-44 Southbound,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
337,I-44 Eastbound at S Compton Ave,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
338,S Compton Ave at I-44 Eastbound,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
339,I-44 Westbound at S Compton Ave,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
340,S Compton Ave at I-44 Westbound,I-44 at S Compton Ave,38.61519499999999,-90.23261549999998
341,I-44 at S Grand Blvd,I-44 at S Grand Blvd,38.61661849999999,-90.239363
342,S Grand Blvd at I-44,I-44 at S Grand Blvd,38.61661849999999,-90.239363
343,I-44 Northbound at S Grand Blvd,I-44 at S Grand Blvd,38.61661849999999,-90.239363
344,S Grand Blvd at I-44 Northbound,I-44 at S Grand Blvd,38.61661849999999,-90.239363
345,I-44 Southbound at S Grand Blvd,I-44 at S Grand Blvd,38.61661849999999,-90.239363
346,S Grand Blvd at I-44 Southbound,I-44 at S Grand Blvd,38.61661849999999,-90.239363
347,I-44 Eastbound at S Grand Blvd,I-44 at S Grand Blvd,38.61661849999999,-90.239363
348,S Grand Blvd at I-44 Eastbound,I-44 at S Grand Blvd,38.61661849999999,-90.239363
349,I-44 Westbound at S Grand Blvd,I-44 at S Grand Blvd,38.61661849999999,-90.239363
350,S Grand Blvd at I-44 Westbound,I-44 at S Grand Blvd,38.61661849999999,-90.239363
351,I-44 at S Jefferson Ave,I-44 at S Jefferson Ave,38.613668,-90.22124025
352,S Jefferson Ave at I-44,I-44 at S Jefferson Ave,38.613668,-90.22124025
353,I-44 Northbound at S Jefferson Ave,I-44 at S Jefferson Ave,38.613668,-90.22124025
354,S Jefferson Ave at I-44 Northbound,I-44 at S Jefferson Ave,38.613668,-90.22124025
355,I-44 Southbound at S Jefferson Ave,I-44 at S Jefferson Ave,38.613668,-90.22124025
356,S Jefferson Ave at I-44 Southbound,I-44 at S Jefferson Ave,38.613668,-90.22124025
357,I-44 Eastbound at S Jefferson Ave,I-44 at S Jefferson Ave,38.613668,-90.22124025
358,S Jefferson Ave at I-44 Eastbound,I-44 at S Jefferson Ave,38.613668,-90.22124025
359,I-44 Westbound at S Jefferson Ave,I-44 at S Jefferson Ave,38.613668,-90.22124025
360,S Jefferson Ave at I-44 Westbound,I-44 at S Jefferson Ave,38.613668,-90.22124025
361,I-44 at S Kingshighway Blvd,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
362,S Kingshighway Blvd at I-44,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
363,I-44 Northbound at S Kingshighway Blvd,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
364,S Kingshighway Blvd at I-44 Northbound,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
365,I-44 Southbound at S Kingshighway Blvd,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
366,S Kingshighway Blvd at I-44 Southbound,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
367,I-44 Eastbound at S Kingshighway Blvd,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
368,S Kingshighway Blvd at I-44 Eastbound,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
369,I-44 Westbound at S Kingshighway Blvd,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
370,S Kingshighway Blvd at I-44 Westbound,I-44 at S Kingshighway Blvd,38.61839149999999,-90.26650199999999
371,I-44 at S Tucker Blvd,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
372,S Tucker Blvd at I-44,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
373,I-44 Northbound at S Tucker Blvd,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
374,S Tucker Blvd at I-44 Northbound,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
375,I-44 Southbound at S Tucker Blvd,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
376,S Tucker Blvd at I-44 Southbound,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
377,I-44 Eastbound at S Tucker Blvd,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
378,S Tucker Blvd at I-44 Eastbound,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
379,I-44 Westbound at S Tucker Blvd,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
380,S Tucker Blvd at I-44 Westbound,I-44 at S Tucker Blvd,38.6102875,-90.20847799999999
381,I-44 at S Vandeventer Ave,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
382,S Vandeventer Ave at I-44,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
383,I-44 Northbound at S Vandeventer Ave,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
384,S Vandeventer Ave at I-44 Northbound,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
385,I-44 Southbound at S Vandeventer Ave,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
386,S Vandeventer Ave at I-44 Southbound,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
387,I-44 Eastbound at S Vandeventer Ave,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
388,S Vandeventer Ave at I-44 Eastbound,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
389,I-44 Westbound at S Vandeventer Ave,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
390,S Vandeventer Ave at I-44 Westbound,I-44 at S Vandeventer Ave,38.618500499999996,-90.25999849999998
391,I-44 at Southwest Ave,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
392,Southwest Ave at I-44,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
393,I-44 Northbound at Southwest Ave,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
394,Southwest Ave at I-44 Northbound,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
395,I-44 Southbound at Southwest Ave,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
396,Southwest Ave at I-44 Southbound,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
397,I-44 Eastbound at Southwest Ave,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
398,Southwest Ave at I-44 Eastbound,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
399,I-44 Westbound at Southwest Ave,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
400,Southwest Ave at I-44 Westbound,I-44 at Southwest Ave,38.61329249999999,-90.30130349999999
401,I-44 at State Hwy 100,I-44 at State Hwy 100,38.616686,-90.192165
402,State Hwy 100 at I-44,I-44 at State Hwy 100,38.616686,-90.192165
403,I-44 Northbound at State Hwy 100,I-44 at State Hwy 100,38.616686,-90.192165
404,State Hwy 100 at I-44 Northbound,I-44 at State Hwy 100,38.616686,-90.192165
405,I-44 Southbound at State Hwy 100,I-44 at State Hwy 100,38.616686,-90.192165
406,State Hwy 100 at I-44 Southbound,I-44 at State Hwy 100,38.616686,-90.192165
407,I-44 Eastbound at State Hwy 100,I-44 at State Hwy 100,38.616686,-90.192165
408,State Hwy 100 at I-44 Eastbound,I-44 at State Hwy 100,38.616686,-90.192165
409,I-44 Westbound at State Hwy 100,I-44 at State Hwy 100,38.616686,-90.192165
410,State Hwy 100 at I-44 Westbound,I-44 at State Hwy 100,38.616686,-90.192165
411,I-44 at State Hwy 30,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
412,State Hwy 30 at I-44,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
413,I-44 Northbound at State Hwy 30,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
414,State Hwy 30 at I-44 Northbound,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
415,I-44 Southbound at State Hwy 30,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
416,State Hwy 30 at I-44 Southbound,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
417,I-44 Eastbound at State Hwy 30,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
418,State Hwy 30 at I-44 Eastbound,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
419,I-44 Westbound at State Hwy 30,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
420,State Hwy 30 at I-44 Westbound,I-44 at State Hwy 30,38.609902999999996,-90.20886199999998
421,I-44 at Sublette Ave,I-44 at Sublette Ave,38.619178999999995,-90.2809985
422,Sublette Ave at I-44,I-44 at Sublette Ave,38.619178999999995,-90.2809985
423,I-44 Northbound at Sublette Ave,I-44 at Sublette Ave,38.619178999999995,-90.2809985
424,Sublette Ave at I-44 Northbound,I-44 at Sublette Ave,38.619178999999995,-90.2809985
425,I-44 Southbound at Sublette Ave,I-44 at Sublette Ave,38.619178999999995,-90.2809985
426,Sublette Ave at I-44 Southbound,I-44 at Sublette Ave,38.619178999999995,-90.2809985
427,I-44 Eastbound at Sublette Ave,I-44 at Sublette Ave,38.619178999999995,-90.2809985
428,Sublette Ave at I-44 Eastbound,I-44 at Sublette Ave,38.619178999999995,-90.2809985
429,I-44 Westbound at Sublette Ave,I-44 at Sublette Ave,38.619178999999995,-90.2809985
430,Sublette Ave at I-44 Westbound,I-44 at Sublette Ave,38.619178999999995,-90.2809985
431,I-44 at Thurman Ave,I-44 at Thurman Ave,38.61764449999999,-90.250362
432,Thurman Ave at I-44,I-44 at Thurman Ave,38.61764449999999,-90.250362
433,I-44 Northbound at Thurman Ave,I-44 at Thurman Ave,38.61764449999999,-90.250362
434,Thurman Ave at I-44 Northbound,I-44 at Thurman Ave,38.61764449999999,-90.250362
435,I-44 Southbound at Thurman Ave,I-44 at Thurman Ave,38.61764449999999,-90.250362
436,Thurman Ave at I-44 Southbound,I-44 at Thurman Ave,38.61764449999999,-90.250362
437,I-44 Eastbound at Thurman Ave,I-44 at Thurman Ave,38.61764449999999,-90.250362
438,Thurman Ave at I-44 Eastbound,I-44 at Thurman Ave,38.61764449999999,-90.250362
439,I-44 Westbound at Thurman Ave,I-44 at Thurman Ave,38.61764449999999,-90.250362
440,Thurman Ave at I-44 Westbound,I-44 at Thurman Ave,38.61764449999999,-90.250362
441,I-44 at Tower Grove Ave,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
442,Tower Grove Ave at I-44,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
443,I-44 Northbound at Tower Grove Ave,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
444,Tower Grove Ave at I-44 Northbound,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
445,I-44 Southbound at Tower Grove Ave,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
446,Tower Grove Ave at I-44 Southbound,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
447,I-44 Eastbound at Tower Grove Ave,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
448,Tower Grove Ave at I-44 Eastbound,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
449,I-44 Westbound at Tower Grove Ave,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
450,Tower Grove Ave at I-44 Westbound,I-44 at Tower Grove Ave,38.61818749999999,-90.25605599999999
451,I-44 at US Hwy 40,I-44 at US Hwy 40,38.619989,-90.18967974999998
452,US Hwy 40 at I-44,I-44 at US Hwy 40,38.619989,-90.18967974999998
453,I-44 Northbound at US Hwy 40,I-44 at US Hwy 40,38.619989,-90.18967974999998
454,US Hwy 40 at I-44 Northbound,I-44 at US Hwy 40,38.619989,-90.18967974999998
455,I-44 Southbound at US Hwy 40,I-44 at US Hwy 40,38.619989,-90.18967974999998
456,US Hwy 40 at I-44 Southbound,I-44 at US Hwy 40,38.619989,-90.18967974999998
457,I-44 Eastbound at US Hwy 40,I-44 at US Hwy 40,38.619989,-90.18967974999998
458,US Hwy 40 at I-44 Eastbound,I-44 at US Hwy 40,38.619989,-90.18967974999998
459,I-44 Westbound at US Hwy 40,I-44 at US Hwy 40,38.619989,-90.18967974999998
460,US Hwy 40 at I-44 Westbound,I-44 at US Hwy 40,38.619989,-90.18967974999998
461,I-44 at Wabash Ave,I-44 at Wabash Ave,38.5998775,-90.31539749999999
462,Wabash Ave at I-44,I-44 at Wabash Ave,38.5998775,-90.31539749999999
463,I-44 Northbound at Wabash Ave,I-44 at Wabash Ave,38.5998775,-90.31539749999999
464,Wabash Ave at I-44 Northbound,I-44 at Wabash Ave,38.5998775,-90.31539749999999
465,I-44 Southbound at Wabash Ave,I-44 at Wabash Ave,38.5998775,-90.31539749999999
466,Wabash Ave at I-44 Southbound,I-44 at Wabash Ave,38.5998775,-90.31539749999999
467,I-44 Eastbound at Wabash Ave,I-44 at Wabash Ave,38.5998775,-90.31539749999999
468,Wabash Ave at I-44 Eastbound,I-44 at Wabash Ave,38.5998775,-90.31539749999999
469,I-44 Westbound at Wabash Ave,I-44 at Wabash Ave,38.5998775,-90.31539749999999
470,Wabash Ave at I-44 Westbound,I-44 at Wabash Ave,38.5998775,-90.31539749999999
471,I-44 at Walnut St,I-44 at Walnut St,38.62394699999999,-90.18780449999998
472,Walnut St at I-44,I-44 at Walnut St,38.62394699999999,-90.18780449999998
473,I-44 Northbound at Walnut St,I-44 at Walnut St,38.62394699999999,-90.18780449999998
474,Walnut St at I-44 Northbound,I-44 at Walnut St,38.62394699999999,-90.18780449999998
475,I-44 Southbound at Walnut St,I-44 at Walnut St,38.62394699999999,-90.18780449999998
476,Walnut St at I-44 Southbound,I-44 at Walnut St,38.62394699999999,-90.18780449999998
477,I-44 Eastbound at Walnut St,I-44 at Walnut St,38.62394699999999,-90.18780449999998
478,Walnut St at I-44 Eastbound,I-44 at Walnut St,38.62394699999999,-90.18780449999998
479,I-44 Westbound at Walnut St,I-44 at Walnut St,38.62394699999999,-90.18780449999998
480,Walnut St at I-44 Westbound,I-44 at Walnut St,38.62394699999999,-90.18780449999998
481,I-44 at Washington Ave,I-44 at Washington Ave,38.629438,-90.18600049999998
482,Washington Ave at I-44,I-44 at Washington Ave,38.629438,-90.18600049999998
483,I-44 Northbound at Washington Ave,I-44 at Washington Ave,38.629438,-90.18600049999998
484,Washington Ave at I-44 Northbound,I-44 at Washington Ave,38.629438,-90.18600049999998
485,I-44 Southbound at Washington Ave,I-44 at Washington Ave,38.629438,-90.18600049999998
486,Washington Ave at I-44 Southbound,I-44 at Washington Ave,38.629438,-90.18600049999998
487,I-44 Eastbound at Washington Ave,I-44 at Washington Ave,38.629438,-90.18600049999998
488,Washington Ave at I-44 Eastbound,I-44 at Washington Ave,38.629438,-90.18600049999998
489,I-44 Westbound at Washington Ave,I-44 at Washington Ave,38.629438,-90.18600049999998
490,Washington Ave at I-44 Westbound,I-44 at Washington Ave,38.629438,-90.18600049999998
491,I-55 at Arsenal St,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
492,Arsenal St at I-55,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
493,I-55 Northbound at Arsenal St,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
494,Arsenal St at I-55 Northbound,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
495,I-55 Southbound at Arsenal St,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
496,Arsenal St at I-55 Southbound,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
497,I-55 Eastbound at Arsenal St,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
498,Arsenal St at I-55 Eastbound,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
499,I-55 Westbound at Arsenal St,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
500,Arsenal St at I-55 Westbound,I-55 at Arsenal St,38.59661949999999,-90.21612049999999
501,I-55 at Bates St,I-55 at Bates St,38.56335499999999,-90.244624
502,Bates St at I-55,I-55 at Bates St,38.56335499999999,-90.244624
503,I-55 Northbound at Bates St,I-55 at Bates St,38.56335499999999,-90.244624
504,Bates St at I-55 Northbound,I-55 at Bates St,38.56335499999999,-90.244624
505,I-55 Southbound at Bates St,I-55 at Bates St,38.56335499999999,-90.244624
506,Bates St at I-55 Southbound,I-55 at Bates St,38.56335499999999,-90.244624
507,I-55 Eastbound at Bates St,I-55 at Bates St,38.56335499999999,-90.244624
508,Bates St at I-55 Eastbound,I-55 at Bates St,38.56335499999999,-90.244624
509,I-55 Westbound at Bates St,I-55 at Bates St,38.56335499999999,-90.244624
510,Bates St at I-55 Westbound,I-55 at Bates St,38.56335499999999,-90.244624
511,I-55 at Bellerive Blvd,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
512,Bellerive Blvd at I-55,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
513,I-55 Northbound at Bellerive Blvd,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
514,Bellerive Blvd at I-55 Northbound,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
515,I-55 Southbound at Bellerive Blvd,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
516,Bellerive Blvd at I-55 Southbound,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
517,I-55 Eastbound at Bellerive Blvd,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
518,Bellerive Blvd at I-55 Eastbound,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
519,I-55 Westbound at Bellerive Blvd,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
520,Bellerive Blvd at I-55 Westbound,I-55 at Bellerive Blvd,38.56273849999999,-90.24640549999998
521,I-55 at Carondelet Blvd,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
522,Carondelet Blvd at I-55,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
523,I-55 Northbound at Carondelet Blvd,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
524,Carondelet Blvd at I-55 Northbound,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
525,I-55 Southbound at Carondelet Blvd,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
526,Carondelet Blvd at I-55 Southbound,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
527,I-55 Eastbound at Carondelet Blvd,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
528,Carondelet Blvd at I-55 Eastbound,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
529,I-55 Westbound at Carondelet Blvd,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
530,Carondelet Blvd at I-55 Westbound,I-55 at Carondelet Blvd,38.55302049999999,-90.27151599999999
531,I-55 at Cedar St,I-55 at Cedar St,38.61868549999999,-90.19060499999998
532,Cedar St at I-55,I-55 at Cedar St,38.61868549999999,-90.19060499999998
533,I-55 Northbound at Cedar St,I-55 at Cedar St,38.61868549999999,-90.19060499999998
534,Cedar St at I-55 Northbound,I-55 at Cedar St,38.61868549999999,-90.19060499999998
535,I-55 Southbound at Cedar St,I-55 at Cedar St,38.61868549999999,-90.19060499999998
536,Cedar St at I-55 Southbound,I-55 at Cedar St,38.61868549999999,-90.19060499999998
537,I-55 Eastbound at Cedar St,I-55 at Cedar St,38.61868549999999,-90.19060499999998
538,Cedar St at I-55 Eastbound,I-55 at Cedar St,38.61868549999999,-90.19060499999998
539,I-55 Westbound at Cedar St,I-55 at Cedar St,38.61868549999999,-90.19060499999998
540,Cedar St at I-55 Westbound,I-55 at Cedar St,38.61868549999999,-90.19060499999998
541,I-55 at Chouteau Ave,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
542,Chouteau Ave at I-55,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
543,I-55 Northbound at Chouteau Ave,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
544,Chouteau Ave at I-55 Northbound,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
545,I-55 Southbound at Chouteau Ave,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
546,Chouteau Ave at I-55 Southbound,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
547,I-55 Eastbound at Chouteau Ave,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
548,Chouteau Ave at I-55 Eastbound,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
549,I-55 Westbound at Chouteau Ave,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
550,Chouteau Ave at I-55 Westbound,I-55 at Chouteau Ave,38.616614999999996,-90.1920155
551,I-55 at Convent St,I-55 at Convent St,38.615297999999996,-90.19335899999999
552,Convent St at I-55,I-55 at Convent St,38.615297999999996,-90.19335899999999
553,I-55 Northbound at Convent St,I-55 at Convent St,38.615297999999996,-90.19335899999999
554,Convent St at I-55 Northbound,I-55 at Convent St,38.615297999999996,-90.19335899999999
555,I-55 Southbound at Convent St,I-55 at Convent St,38.615297999999996,-90.19335899999999
556,Convent St at I-55 Southbound,I-55 at Convent St,38.615297999999996,-90.19335899999999
557,I-55 Eastbound at Convent St,I-55 at Convent St,38.615297999999996,-90.19335899999999
558,Convent St at I-55 Eastbound,I-55 at Convent St,38.615297999999996,-90.19335899999999
559,I-55 Westbound at Convent St,I-55 at Convent St,38.615297999999996,-90.19335899999999
560,Convent St at I-55 Westbound,I-55 at Convent St,38.615297999999996,-90.19335899999999
561,I-55 at Delor St,I-55 at Delor St,38.5692725,-90.2390485
562,Delor St at I-55,I-55 at Delor St,38.5692725,-90.2390485
563,I-55 Northbound at Delor St,I-55 at Delor St,38.5692725,-90.2390485
564,Delor St at I-55 Northbound,I-55 at Delor St,38.5692725,-90.2390485
565,I-55 Southbound at Delor St,I-55 at Delor St,38.5692725,-90.2390485
566,Delor St at I-55 Southbound,I-55 at Delor St,38.5692725,-90.2390485
567,I-55 Eastbound at Delor St,I-55 at Delor St,38.5692725,-90.2390485
568,Delor St at I-55 Eastbound,I-55 at Delor St,38.5692725,-90.2390485
569,I-55 Westbound at Delor St,I-55 at Delor St,38.5692725,-90.2390485
570,Delor St at I-55 Westbound,I-55 at Delor St,38.5692725,-90.2390485
571,I-55 at Gasconade St,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
572,Gasconade St at I-55,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
573,I-55 Northbound at Gasconade St,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
574,Gasconade St at I-55 Northbound,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
575,I-55 Southbound at Gasconade St,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
576,Gasconade St at I-55 Southbound,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
577,I-55 Eastbound at Gasconade St,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
578,Gasconade St at I-55 Eastbound,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
579,I-55 Westbound at Gasconade St,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
580,Gasconade St at I-55 Westbound,I-55 at Gasconade St,38.58041549999999,-90.22564949999997
581,I-55 at Germania St,I-55 at Germania St,38.553146,-90.27015499999999
582,Germania St at I-55,I-55 at Germania St,38.553146,-90.27015499999999
583,I-55 Northbound at Germania St,I-55 at Germania St,38.553146,-90.27015499999999
584,Germania St at I-55 Northbound,I-55 at Germania St,38.553146,-90.27015499999999
585,I-55 Southbound at Germania St,I-55 at Germania St,38.553146,-90.27015499999999
586,Germania St at I-55 Southbound,I-55 at Germania St,38.553146,-90.27015499999999
587,I-55 Eastbound at Germania St,I-55 at Germania St,38.553146,-90.27015499999999
588,Germania St at I-55 Eastbound,I-55 at Germania St,38.553146,-90.27015499999999
589,I-55 Westbound at Germania St,I-55 at Germania St,38.553146,-90.27015499999999
590,Germania St at I-55 Westbound,I-55 at Germania St,38.553146,-90.27015499999999
591,I-55 at Gratiot St,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
592,Gratiot St at I-55,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
593,I-55 Northbound at Gratiot St,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
594,Gratiot St at I-55 Northbound,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
595,I-55 Southbound at Gratiot St,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
596,Gratiot St at I-55 Southbound,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
597,I-55 Eastbound at Gratiot St,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
598,Gratiot St at I-55 Eastbound,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
599,I-55 Westbound at Gratiot St,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
600,Gratiot St at I-55 Westbound,I-55 at Gratiot St,38.617996999999995,-90.19107649999998
601,I-55 at Gravois Ave,I-55 at Gravois Ave,38.608395,-90.21246899999998
602,Gravois Ave at I-55,I-55 at Gravois Ave,38.608395,-90.21246899999998
603,I-55 Northbound at Gravois Ave,I-55 at Gravois Ave,38.608395,-90.21246899999998
604,Gravois Ave at I-55 Northbound,I-55 at Gravois Ave,38.608395,-90.21246899999998
605,I-55 Southbound at Gravois Ave,I-55 at Gravois Ave,38.608395,-90.21246899999998
606,Gravois Ave at I-55 Southbound,I-55 at Gravois Ave,38.608395,-90.21246899999998
607,I-55 Eastbound at Gravois Ave,I-55 at Gravois Ave,38.608395,-90.21246899999998
